code_com,code_reg,code_dept,code_arr,lib_com,lib_arr,lib_dept,lib_reg,gridens7,p_pop,superf_choro,gare_tgv,nb_actes_france_renov,friches,ecoquartiers,part_actifs,part_inactifs,med_disp,part_residences_secondaires,part_trajets_voiture,com_variation_encours_dette_ha_pct,dependance_eco,abstention_municipales,taux_creation_ent,total_entreprises,part_licencies_sportifs,CSP_maire,climat,emissions_ges,beneficiaire_prog,part_jeunes_sans_diplome,etab_industrie,etab_construction,etab_CTHR,etab_IC,etab_AFA,etab_AI,etab_ASTSA,etab_APESAS,etab_AAS,etab_tourisme,eolienne_PE_kw,nbr_eolienne,hydroelectrique_PE_kw,nbr_instal_hydroelec,photovoltaique_PE_kw,nbr_inst_sol_photovoltaique,fossile_PE_kw,fossile_PT_kw,nbr_inst_fossile,incinerateur_PE_kw,incinerateur_PT_kw,nbr_incinerateur,chaufferie_bois_PE_kw,chaufferie_bois_PT_kw,nbr_chaufferie_bois,methaniseur_PE_kw,methaniseur_PT_kw,nbr_unite_methaniseur,taux_conformite_bact,taux_conformite_chim,MC_industrie_mwh,MC_agricole_mwh,MC_tertiaire_mwh,MC_residentiel_mwh,MC_totale_mwh,cp_AF,ae_AF,cp_AGTE,ae_AGTE,cp_AAFAR,ae_AAFAR,cp_APD,ae_APD,cp_culture,ae_culture,cp_economie,ae_economie,cp_DAG,ae_DAG,cp_ES,ae_ES,cp_GFP,ae_GFP,cp_IAI,ae_IAI,cp_justice,ae_justice,cp_MLIC,ae_MLIC,cp_PR,ae_PR,cp_RES,ae_RES,cp_RCT,ae_RCT,cp_RD,ae_RD,cp_securites,ae_securites,cp_SIEC,ae_SIEC,cp_SJVA,ae_SJVA,cp_EDMD,ae_EDMD,cp_TEAMS,ae_TEAMS,cp_TFP,ae_TFP,cp_CT,ae_CT,cp_GPIE,ae_GPIE,cp_CCSR,ae_CCSR,taux_subvention,autres_benef_collectivite,autres_benef_entreprise,autres_benef_etat,autres_benef_association
35288,53.0,35,354,Saint-Malo,Saint-Malo,Ille-et-Vilaine,Bretagne,2,47323.0,36.6,1,103.0,16.0,0.0,18712,7191,22530.0,26.9,68.8,-11.0,137.0,55.0,13.3,5784.0,10902,43,1,254078.73,0,10.5,286,329,1627,141,462,397,1157,918,467,0.0,0.0,0.0,0.0,0.0,1287.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16950.0,8.0,0.0,0.0,1.0,1.0,1.0,73547.09133452893,376.051,30862.415297017113,10.396637206806151,655480.8491829999,0.0,0.0,3325592.41,2891347.63,1418313.98,1418313.98,0.0,0.0,12030451.0,16852772.0,576.51,576.51,150000.0,150000.0,47601489.93,48738988.18,4982587.13,2575791.82,58743.52,58743.52,9604772.330000002,9267805.760000002,0.0,0.0,0.0,0.0,66258.01000000001,66258.01000000001,13087670.76,21712295.16,1161239.2400000002,1161239.2400000002,6269212.38,6316117.4399999995,9389259.84,9389259.84,1134846.1,1134946.1,12547443.71,24439688.73,11408250.0,12889700.0,0.0,0.0,67392214.99999999,363540389.0,214118.6,-7518.550000000014,924706.0,924706.0,0.8,129.0,799.0,0.0,262.0
35289,53.0,35,352,Saint-Malo-de-Phily,Redon,Ille-et-Vilaine,Bretagne,6,1069.0,18.8,0,8.0,2.0,0.0,543,123,21200.0,7.6,82.8,2323.1,92.0,37.4,33.3,39.0,258,14,0,6813.41,1,14.3,6,6,4,1,3,3,6,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,223.228,207.312,511.865,5.852,4337.4619999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7020000.0,434882.28,434882.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4136.0,4136.0,0.08,3.0,6.0,0.0,0.0
35290,53.0,35,353,Saint-Malon-sur-Mel,Rennes,Ille-et-Vilaine,Bretagne,7,601.0,16.1,0,8.0,0.0,0.0,294,82,20310.0,5.7,95.0,107.4,97.0,54.3,20.0,45.0,94,14,0,6811.9,0,9.1,13,3,11,1,1,3,4,4,5,0.0,0.0,0.0,0.0,0.0,292.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,141.279,6.41,6.161,2833.287,0.0,0.0,1498.21,1498.21,708674.1599999999,708674.1599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844952.6400000001,844952.6400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7124.0,7124.0,0.16,2.0,20.0,0.0,0.0
35291,53.0,35,354,Saint-Marcan,Saint-Malo,Ille-et-Vilaine,Bretagne,6,434.0,7.7,0,0.0,0.0,0.0,158,77,20740.0,21.3,76.7,24.1,150.0,39.9,44.4,18.0,66,11,0,3609.63,0,0.0,0,2,8,1,0,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,64.719,79.51100000000001,5.841,1840.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548409.68,548409.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,4.0,0.0,0.0
35292,53.0,35,351,Saint-Marc-le-Blanc,Fougères-Vitré,Ille-et-Vilaine,Bretagne,6,1588.0,22.8,0,14.0,0.0,0.0,735,190,20990.0,7.4,92.8,-65.0,118.0,55.0,19.0,58.0,358,23,0,8701.13,0,6.4,9,8,7,2,0,6,8,2,16,0.0,0.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,453.599,87.58200000000001,431.14300000000003,5.111,5988.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20610.6,20610.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924145.2000000001,3080484.0,702324.84,702324.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28820.0,28820.0,0.16,2.0,17.0,0.0,0.0
35294,53.0,35,352,Sainte-Marie,Redon,Ille-et-Vilaine,Bretagne,6,2266.0,25.3,0,8.0,2.0,0.0,975,311,21590.0,3.4,91.3,-45.4,130.0,66.7,27.2,136.0,632,17,0,14448.35,0,10.0,25,19,32,3,8,13,23,8,5,0.0,1250.0,1.0,0.0,0.0,805.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1430.1011933333334,215.48499999999999,727.9766420000001,5.277,11219.40772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14755.13,14755.13,0.0,0.0,1098377.0200000003,1098377.0200000003,0.0,0.0,0.0,0.0,0.0,0.0,299340.0,6174540.0,437416.84,437416.84,12028.77,12028.77,0.0,0.0,0.0,0.0,0.0,1005864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14410.0,14410.0,0.24,5.0,4.0,0.0,0.0
35295,53.0,35,353,Saint-Maugan,Rennes,Ille-et-Vilaine,Bretagne,6,530.0,8.4,0,2.0,0.0,0.0,258,78,20600.0,6.5,78.8,46.1,97.0,32.8,33.3,18.0,97,15,0,3782.96,0,16.7,4,4,4,0,0,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,145.463,16.252000000000002,5.738,1659.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3417278.7600000002,-2721.2400000000002,123042.36,123042.36,0.0,0.0,0.0,0.0,7500.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,6.0,0.0,1.0
35296,53.0,35,353,Saint-Médard-sur-Ille,Rennes,Ille-et-Vilaine,Bretagne,5,1324.0,18.2,0,3.0,0.0,0.0,683,162,23390.0,5.1,83.7,-48.8,94.0,36.8,10.7,84.0,412,14,0,11513.58,0,2.6,12,22,11,2,3,5,7,13,9,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1090.149,20.603,42.2445014285714,15.04571034482759,5883.30931,0.0,0.0,3600.0,3600.0,1120000.0,1120000.0,0.0,0.0,35131.5,35131.5,0.0,0.0,0.0,0.0,8925.0,8925.0,0.0,0.0,0.0,0.0,4262.5,4262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7200000.0,767195.24,767195.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,14.0,0.0,1.0
35297,53.0,35,353,Saint-Méen-le-Grand,Rennes,Ille-et-Vilaine,Bretagne,5,4603.0,18.3,0,18.0,3.0,0.0,1893,616,20900.0,1.8,85.0,-29.8,132.0,63.6,14.2,338.0,994,25,0,31226.5,0,15.3,21,30,88,7,26,22,49,63,32,0.0,0.0,0.0,0.0,0.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15719.87977,98.524,9754.507789824562,14.826738261589398,59400.90969,0.0,0.0,0.0,0.0,2150687.68,2150687.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26186270.0,26186270.0,1309899.9200000006,197118.90000000002,0.0,0.0,1046924.8399999995,1046924.8399999995,0.0,0.0,0.0,0.0,0.0,0.0,695052.0,2230884.0,631330.2799999999,631330.2799999999,37969.83,37969.83,1231272.0,1231272.0,16000.0,16000.0,12381214.51,11030698.809999999,0.0,0.0,1115184.72,1232592.72,0.0,0.0,0.0,0.0,0.0,0.0,0.44,7.0,193.0,0.0,29.0
35299,53.0,35,354,Saint-Méloir-des-Ondes,Saint-Malo,Ille-et-Vilaine,Bretagne,5,4591.0,29.5,0,9.0,3.0,0.0,2222,595,22320.0,8.1,88.1,-41.6,103.0,70.6,15.1,418.0,1165,27,1,26663.85,0,7.7,38,62,82,8,23,19,94,52,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1.0,0.0,0.0,0.0,1.0,1.0,6835.197223333334,8474.053,2460.7100026086955,13.62298389127325,42386.53276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7494.1,7494.1,134412.07,134412.07,0.0,0.0,249600.0,249600.0,0.0,0.0,0.0,0.0,0.0,0.0,375084.0,375084.0,1845204.2000000002,1845204.2000000002,47107.99,47107.99,4208136.0,4208136.0,7500.0,7500.0,113025.59999999999,113025.59999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,5.0,30.0,0.0,0.0
35300,53.0,35,351,Saint-M'Hervé,Fougères-Vitré,Ille-et-Vilaine,Bretagne,6,1359.0,29.7,0,4.0,0.0,0.0,647,179,21330.0,3.6,90.7,14.0,105.0,43.9,12.5,56.0,379,15,0,15424.28,0,9.6,11,12,11,0,1,6,6,6,3,1.0,0.0,0.0,0.0,0.0,323.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,265.978,29.792,94.142,5.952,5272.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296000.0,4320000.0,2432855.04,2432855.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,28.0,0.0,0.0
35302,53.0,35,353,Saint-Onen-la-Chapelle,Rennes,Ille-et-Vilaine,Bretagne,5,1116.0,24.7,0,4.0,1.0,0.0,580,168,22040.0,0.9,86.2,149.4,92.0,26.1,24.4,45.0,233,15,0,17635.31,0,8.6,6,5,16,1,0,4,7,2,4,0.0,0.0,0.0,0.0,0.0,729.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5421.946,234.626,306.42011,14.63516555555555,15407.679399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781721.0400000005,2781721.0400000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38302.0,38302.0,0.08,1.0,23.0,0.0,0.0
35304,53.0,35,351,Saint-Ouen-des-Alleux,Fougères-Vitré,Ille-et-Vilaine,Bretagne,6,1320.0,15.2,0,6.0,1.0,0.0,686,144,21310.0,5.2,90.9,-11.8,90.0,28.5,18.1,83.0,278,14,0,7187.48,0,3.9,5,10,15,1,1,1,14,27,9,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.881999999999998,77.103,5.563,4253.8820000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.5,927.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342000.0,342000.0,343007.56,343007.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.0,9.0,0.0,0.0
35305,53.0,35,353,Saint-Péran,Rennes,Ille-et-Vilaine,Bretagne,6,414.0,9.4,0,1.0,1.0,0.0,229,42,23300.0,7.4,85.9,-45.5,85.0,36.1,21.7,23.0,92,10,0,2450.34,0,8.3,6,3,5,0,1,0,2,5,1,0.0,0.0,0.0,0.0,0.0,242.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,30.151,6.212,5.547,1162.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983300.0,983300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6138.0,6138.0,0.0,0.0,0.0,0.0,0.0,0.0,1354743.0,6480000.0,185232.88,185232.88,0.0,0.0,0.0,0.0,12500.0,12500.0,0.0,42240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,4.0,0.0,5.0
35306,53.0,35,354,Saint-Père-Marc-en-Poulet,Saint-Malo,Ille-et-Vilaine,Bretagne,6,2346.0,19.7,0,10.0,0.0,0.0,1181,382,23060.0,3.7,94.5,-47.2,89.0,46.7,19.4,165.0,590,19,1,25321.18,0,6.2,13,28,34,2,8,9,36,19,16,0.0,0.0,0.0,0.0,0.0,170.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.726,64.228,1059.8308585714285,13.713866653992401,10733.27076,0.0,0.0,0.0,0.0,560000.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206424.0,438550.2,922040.84,922040.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3.0,9.0,0.0,0.0
35307,53.0,35,353,Saint-Pern,Rennes,Ille-et-Vilaine,Bretagne,5,1039.0,12.1,0,2.0,0.0,0.0,455,147,21290.0,5.0,74.5,-43.3,119.0,25.9,18.8,48.0,228,15,0,7328.46,0,10.5,7,8,10,1,4,4,1,11,2,0.0,0.0,0.0,0.0,0.0,673.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1.0,0.0,0.0,0.0,1.0,1.0,12.819,138.135,1392.753,5.998,5938.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865800.0,857872.4000000001,857872.4000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14410.0,14410.0,0.08,2.0,18.0,0.0,0.0
35308,53.0,35,354,Mesnil-Roc'h,Saint-Malo,Ille-et-Vilaine,Bretagne,6,4422.0,41.2,0,23.0,1.0,0.0,2160,536,21230.0,7.6,89.3,-31.1,100.0,65.1,19.7,269.0,764,29,0,21837.26,0,6.0,21,37,59,3,15,18,50,42,24,0.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,516.016,20.908,1459.9074292307691,14.6466435483871,17435.059,0.0,0.0,0.0,0.0,560000.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342000.0,2142000.0,535986.64,535986.64,625.59,625.59,0.0,0.0,15000.0,15000.0,12500.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,3.0,13.0,0.0,1.0
35309,53.0,35,351,Saint-Rémy-du-Plain,Fougères-Vitré,Ille-et-Vilaine,Bretagne,6,812.0,14.9,0,6.0,0.0,0.0,400,90,21180.0,5.6,92.8,3.2,99.0,45.5,18.2,33.0,199,14,0,8767.93,0,13.2,3,6,12,1,0,6,5,0,0,0.0,0.0,0.0,0.0,0.0,798.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,1.0,1.0,1.0,25.328,38.205999999999996,101.62599999999999,5.995,3006.6119999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914788.0,914788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,11.0,0.0,0.0
35310,53.0,35,351,Saint-Sauveur-des-Landes,Fougères-Vitré,Ille-et-Vilaine,Bretagne,5,1551.0,18.8,0,6.0,1.0,0.0,668,222,22190.0,2.5,89.4,-46.9,113.0,58.7,12.5,88.0,527,19,0,25322.07,0,25.9,17,8,20,0,8,7,17,3,8,1.0,0.0,0.0,0.0,0.0,320.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1.0,0.0,0.0,0.0,1.0,1.0,2718.4127299999996,20.217,2247.50375875,18.0710960204082,13911.6739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3368.75,3368.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565378.52,565378.52,52480.02,52480.02,1084438.08,1084438.08,25000.0,25000.0,170450.0,170450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34820.0,34820.0,0.28,1.0,16.0,0.0,10.0
35311,53.0,35,352,Saint-Séglin,Redon,Ille-et-Vilaine,Bretagne,6,590.0,9.4,0,0.0,0.0,0.0,272,79,19320.0,16.3,91.4,-15.9,102.0,35.5,16.7,18.0,98,15,0,5047.81,0,12.0,0,5,5,0,0,0,3,3,2,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,323.956,57.947,4.83,2080.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95930.52,95930.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0
35312,53.0,35,352,Saint-Senoux,Redon,Ille-et-Vilaine,Bretagne,6,1818.0,18.3,0,6.0,0.0,0.0,919,218,22300.0,9.4,83.2,-22.2,92.0,47.6,21.1,109.0,432,19,0,9148.22,0,5.4,9,14,14,4,6,8,28,14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,48.855,43.963,70.36,5.681,5917.558,0.0,0.0,4060.6200000000003,4060.6200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587354.88,587354.88,0.0,0.0,0.0,0.0,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2.0,9.0,0.0,1.0
35314,53.0,35,354,Saint-Suliac,Saint-Malo,Ille-et-Vilaine,Bretagne,5,963.0,5.5,0,8.0,0.0,0.0,419,115,26480.0,23.8,83.8,19.7,134.0,49.1,24.4,86.0,267,15,1,3184.21,0,11.1,4,4,21,5,6,10,13,8,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,74.471,132.799,106.583,5.497,4535.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368589.0,5368589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-489969.0,0.0,0.0,276696.0,1694232.0,210579.6,210579.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,7.0,2.0,0.0,0.0
35315,53.0,35,353,Saint-Sulpice-la-Forêt,Rennes,Ille-et-Vilaine,Bretagne,5,1499.0,6.7,0,4.0,0.0,0.0,741,202,26580.0,1.1,80.8,18.8,105.0,64.6,21.6,88.0,423,15,0,4078.2,0,4.1,2,11,10,5,9,3,16,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.569,164.139,6.725,4821.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400445.82,537104.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5385517.92,5602237.92,56487.200000000004,56487.200000000004,432562.68,432562.68,0.0,0.0,40000.0,40000.0,17600.0,17600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.0,10.0,0.0,1.0
35316,53.0,35,352,Saint-Sulpice-des-Landes,Redon,Ille-et-Vilaine,Bretagne,6,835.0,11.2,0,4.0,0.0,0.0,406,126,19040.0,4.6,87.3,10.8,90.0,47.5,29.5,44.0,112,15,0,7785.49,1,5.6,6,6,11,1,3,3,8,3,3,0.0,0.0,0.0,0.0,0.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,1.0,1.0,62.017,28.39,154.95499999999998,5.605,2970.432,0.0,0.0,3358.52,3358.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770936.88,770936.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,9.0,0.0,0.0
35317,53.0,35,353,Saint-Symphorien,Rennes,Ille-et-Vilaine,Bretagne,6,601.0,7.9,0,9.0,0.0,0.0,326,101,23400.0,4.0,89.7,2.3,77.0,52.9,33.3,33.0,162,14,0,7041.12,1,15.4,8,6,8,0,3,1,3,1,3,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.85,32.447,353.812993,14.617212972972972,2833.73792,0.0,0.0,3230.0,3230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34428995.16,34428995.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852494.7200000001,852494.7200000001,0.0,0.0,0.0,0.0,0.0,0.0,2527508.64,10687508.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,2.0,9.0,0.0,12.0
35318,53.0,35,354,Saint-Thual,Saint-Malo,Ille-et-Vilaine,Bretagne,6,977.0,11.4,0,4.0,0.0,0.0,473,128,22130.0,4.8,92.8,-37.1,98.0,39.4,31.0,42.0,202,14,0,4009.79,0,0.0,1,9,5,3,1,1,4,10,8,0.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8181818181818182,,16.438,10.602,6.066,2891.124,0.0,0.0,15600.0,15600.0,560000.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196185.08000000002,196185.08000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14410.0,14410.0,0.16,1.0,4.0,0.0,0.0
