code_com,filiere,lambert_x,lambert_y
56060,Eolienne,"310905,00","6754054,00"
56060,Eolienne,"311060,00","6753825,00"
56060,Installation solaire photovoltaïque,"311009,00","6751566,00"
56060,Installation solaire photovoltaïque,"311009,00","6751766,00"
56060,Installation solaire photovoltaïque,"311578,00","6750079,00"
56061,Chaufferie bois,"314346,00","6754601,00"
56061,Chaufferie bois,"314580,00","6754724,00"
56061,Chaufferie bois,"315607,40","6752435,00"
56061,Chaufferie bois,"315694,00","6752585,00"
56061,Chaufferie bois,"315747,00","6753206,00"
56061,Chaufferie bois,"315780,60","6752435,00"
56061,Eolienne,"312749,00","6754032,00"
56061,Eolienne,"312980,00","6753808,00"
56061,Eolienne,"313418,00","6753512,00"
56061,Eolienne,"313699,00","6753312,00"
56061,Installation solaire photovoltaïque,"311987,00","6755279,00"
56061,Installation solaire photovoltaïque,"314864,00","6749458,00"
56061,Installation solaire photovoltaïque,"315694,00","6752385,00"
56061,Installation solaire photovoltaïque,"315694,00","6752585,00"
56062,Chaufferie bois,"225545,00","6751825,00"
56066,Installation solaire photovoltaïque,"212942,00","6803192,00"
56067,Installation solaire photovoltaïque,"261442,00","6753094,00"
56067,Installation solaire photovoltaïque,"261923,00","6756313,00"
56067,Installation solaire photovoltaïque,"261923,00","6756513,00"
56070,Eolienne,"279059,00","6775363,00"
56070,Eolienne,"279438,00","6775113,00"
56070,Eolienne,"279556,00","6775737,00"
56070,Eolienne,"279694,00","6774604,00"
56070,Eolienne,"279798,00","6776117,00"
56070,Installation solaire photovoltaïque,"279303,00","6774983,00"
56070,Installation solaire photovoltaïque,"282797,00","6773197,00"
56070,Installation solaire photovoltaïque,"282797,05","6773096,85"
56070,Installation solaire photovoltaïque,"284303,00","6771968,00"
56070,Installation solaire photovoltaïque,"284958,00","6776001,00"
56070,Installation solaire photovoltaïque,"285199,00","6771740,00"
56070,Unité de méthanisation,"282312,00","6776578,79"
56071,Eolienne,"276542,00","6770187,00"
56071,Eolienne,"276897,00","6770405,00"
56071,Eolienne,"277019,20","6770817,00"
56071,Eolienne,"277236,00","6770608,00"
56071,Eolienne,"277326,72","6771042,50"
56071,Installation solaire photovoltaïque,"277763,50","6769243,20"
56071,Installation solaire photovoltaïque,"277764,00","6769343,00"
56072,Eolienne,"266655,90","6792175,50"
56072,Eolienne,"267723,22","6792008,00"
56072,Installation solaire photovoltaïque,"267662,00","6792261,80"
56072,Unité de méthanisation,"266735,27","6792668,17"
56074,Installation solaire photovoltaïque,"252122,00","6774698,00"
56074,Installation solaire photovoltaïque,"254606,00","6772307,00"
56074,Installation solaire photovoltaïque,"254606,00","6772507,00"
56075,Chaufferie bois,"314141,00","6776085,00"
56075,Chaufferie bois,"317090,40","6768391,00"
56075,Chaufferie bois,"317177,00","6768541,00"
56075,Chaufferie bois,"317263,60","6768391,00"
56075,Chaufferie bois,"318567,00","6769436,00"
56075,Installation solaire photovoltaïque,"316148,00","6767223,00"
56075,Installation solaire photovoltaïque,"316818,81","6773711,99"
56075,Installation solaire photovoltaïque,"317081,89","6768471,90"
56075,Installation solaire photovoltaïque,"317118,22","6768360,10"
56075,Installation solaire photovoltaïque,"317176,70","6768441,35"
56075,Installation solaire photovoltaïque,"317177,00","6768541,00"
56075,Installation solaire photovoltaïque,"317235,78","6768360,10"
56075,Installation solaire photovoltaïque,"317272,11","6768471,90"
56075,Unité de méthanisation,"316321,71","6769722,03"
56075,Unité de méthanisation,"318576,71","6770654,75"
56076,Chaufferie bois,"246167,00","6788521,00"
56076,Eolienne,"243143,70","6791679,13"
56076,Eolienne,"243519,00","6791776,00"
56076,Eolienne,"243952,00","6792098,00"
56076,Installation solaire photovoltaïque,"245774,00","6786404,00"
56076,Installation solaire photovoltaïque,"246405,00","6787874,00"
56076,Installation solaire photovoltaïque,"246405,00","6788074,00"
56076,Installation solaire photovoltaïque,"248509,00","6785937,00"
56076,Unité de méthanisation,"244419,50","6791499,31"
56076,Unité de méthanisation,"245209,36","6788037,65"
56077,Chaufferie bois,"294422,00","6735389,00"
56078,Chaufferie bois,"214904,00","6763906,00"
56078,Installation solaire photovoltaïque,"214159,00","6766241,00"
56078,Installation solaire photovoltaïque,"214904,50","6763805,80"
56078,Installation solaire photovoltaïque,"215653,00","6764563,00"
56079,Chaufferie bois,"287966,00","6775503,00"
56080,Installation solaire photovoltaïque,"296691,00","6784821,00"
56080,Installation solaire photovoltaïque,"299026,00","6787168,00"
56080,Unité de méthanisation,"298512,71","6788162,16"
56083,Chaufferie bois,"230841,00","6763773,00"
56083,Chaufferie bois,"231289,00","6763661,00"
56083,Chaufferie bois,"233293,00","6765865,00"
56083,Installation solaire photovoltaïque,"231288,70","6763560,60"
56085,Installation solaire photovoltaïque,"257730,00","6710612,00"
56089,Chaufferie bois,"232464,00","6779861,00"
56089,Installation solaire photovoltaïque,"231378,00","6781757,00"
56089,Installation solaire photovoltaïque,"232463,75","6779760,90"
56089,Installation solaire photovoltaïque,"234805,00","6780772,00"
56089,Installation solaire photovoltaïque,"235534,00","6776571,00"
56089,Unité de méthanisation,"234754,25","6780916,20"
56090,Installation hydroélectrique,"236337,56","6769462,92"
56090,Installation solaire photovoltaïque,"231102,83","6766189,37"
56090,Installation solaire photovoltaïque,"231589,00","6767989,00"
56090,Installation solaire photovoltaïque,"232665,45","6769551,50"
56090,Installation solaire photovoltaïque,"234384,00","6769534,00"
56090,Installation solaire photovoltaïque,"235428,00","6773502,00"
56090,Unité de méthanisation,"232665,45","6769551,50"
56091,Chaufferie bois,"282806,00","6777170,00"
56091,Installation fossile,"285812,92","6776151,25"
56092,Installation solaire photovoltaïque,"262175,00","6785725,00"
56092,Installation solaire photovoltaïque,"263628,00","6786186,00"
56092,Installation solaire photovoltaïque,"264110,00","6785951,00"
56092,Installation solaire photovoltaïque,"265170,90","6787873,00"
56093,Chaufferie bois,"257579,00","6799650,00"
56093,Eolienne,"256216,17","6800796,00"
56093,Eolienne,"256336,11","6800225,50"
56093,Eolienne,"256606,83","6799272,00"
56093,Eolienne,"256947,83","6799020,00"
56093,Eolienne,"258948,56","6799473,50"
56093,Eolienne,"259262,53","6799215,50"
56093,Eolienne,"259422,86","6799587,50"
56093,Eolienne,"259751,62","6799934,50"
56093,Eolienne,"261977,62","6799945,00"
56093,Eolienne,"262165,34","6800309,50"
56093,Eolienne,"262492,10","6800720,50"
56093,Installation solaire photovoltaïque,"258045,00","6800779,00"
56093,Installation solaire photovoltaïque,"258045,00","6800979,00"
56094,Installation solaire photovoltaïque,"235177,00","6759548,00"
56094,Installation solaire photovoltaïque,"235270,00","6758147,00"
56094,Installation solaire photovoltaïque,"235523,00","6758409,00"
56098,Chaufferie bois,"225075,00","6759559,00"
56098,Chaufferie bois,"225619,00","6759356,00"
56098,Chaufferie bois,"225619,00","6759556,00"
56098,Chaufferie bois,"226678,30","6759850,15"
56098,Installation solaire photovoltaïque,"226401,80","6760816,57"
56098,Installation solaire photovoltaïque,"226678,30","6759850,15"
56098,Installation solaire photovoltaïque,"228334,00","6761721,00"
56099,Eolienne,"237705,45","6800312,00"
56099,Eolienne,"237941,69","6800563,00"
56100,Installation solaire photovoltaïque,"215668,00","6805548,00"
56100,Installation solaire photovoltaïque,"217995,00","6804117,00"
56100,Installation solaire photovoltaïque,"219188,00","6795704,00"
56101,Installation fossile,"239681,89","6761199,28"
56101,Installation hydroélectrique,"235950,11","6766372,29"
56101,Installation solaire photovoltaïque,"236268,00","6767788,00"
56101,Installation solaire photovoltaïque,"236362,55","6764264,25"
56101,Installation solaire photovoltaïque,"236506,62","6764359,09"
56101,Installation solaire photovoltaïque,"236508,87","6764204,24"
56101,Installation solaire photovoltaïque,"237150,00","6764913,00"
56101,Installation solaire photovoltaïque,"238632,00","6770878,00"
56101,Installation solaire photovoltaïque,"240245,00","6765578,00"
56101,Installation solaire photovoltaïque,"240344,60","6765578,00"
56101,Installation solaire photovoltaïque,"240445,00","6765578,00"
56101,Installation solaire photovoltaïque,"241328,00","6762300,00"
56102,Chaufferie bois,"284347,40","6782775,00"
56102,Chaufferie bois,"284520,60","6782775,00"
56102,Chaufferie bois,"285103,00","6777342,00"
56102,Eolienne,"282066,78","6779252,00"
56102,Eolienne,"282162,34","6778759,00"
56102,Eolienne,"282306,00","6778279,00"
56102,Eolienne,"282360,00","6777667,00"
56102,Eolienne,"285985,47","6783491,50"
56102,Eolienne,"286228,22","6783311,00"
56102,Eolienne,"286328,94","6783903,00"
56102,Eolienne,"286571,72","6783647,00"
56102,Eolienne,"286711,20","6784330,50"
56102,Eolienne,"286973,60","6784034,50"
56102,Eolienne,"287094,38","6784757,00"
56102,Eolienne,"287241,97","6784385,00"
56102,Eolienne,"287482,78","6785186,50"
56102,Eolienne,"287586,56","6783518,00"
56102,Eolienne,"287616,94","6784787,50"
56102,Eolienne,"287779,06","6784039,00"
56102,Eolienne,"288009,00","6783312,00"
56102,Eolienne,"288018,16","6784562,00"
56102,Eolienne,"288243,30","6783739,50"
56102,Eolienne,"288590,80","6783332,50"
56102,Eolienne,"288699,90","6783728,00"
56102,Installation hydroélectrique,"279867,34","6779894,02"
56102,Installation hydroélectrique,"280479,33","6779498,19"
56102,Installation solaire photovoltaïque,"279698,00","6786073,00"
56102,Installation solaire photovoltaïque,"279813,00","6782500,00"
56102,Installation solaire photovoltaïque,"281844,00","6778655,00"
56102,Installation solaire photovoltaïque,"285007,89","6777272,90"
56102,Installation solaire photovoltaïque,"285044,22","6777161,10"
56102,Installation solaire photovoltaïque,"285103,00","6777342,00"
56102,Installation solaire photovoltaïque,"285161,78","6777161,10"
56102,Installation solaire photovoltaïque,"285198,11","6777272,90"
56102,Installation solaire photovoltaïque,"287443,00","6781562,00"
56105,Installation solaire photovoltaïque,"215384,00","6788109,00"
56105,Installation solaire photovoltaïque,"216783,00","6786114,00"
56107,Chaufferie bois,"222490,00","6755485,00"
56107,Installation solaire photovoltaïque,"220010,00","6754287,00"
56108,Eolienne,"289106,26","6749535,45"
56108,Eolienne,"289761,94","6749306,21"
56108,Eolienne,"290302,89","6748919,97"
56108,Eolienne,"290708,25","6748472,90"
56109,Eolienne,"283773,56","6736965,50"
56109,Eolienne,"284152,12","6737148,50"
56109,Eolienne,"284646,66","6736889,00"
56109,Eolienne,"284848,25","6737315,00"
56109,Installation solaire photovoltaïque,"282541,00","6738495,00"
56110,Installation solaire photovoltaïque,"230297,45","6788883,77"
56110,Installation solaire photovoltaïque,"230438,39","6788989,86"
56110,Installation solaire photovoltaïque,"234934,00","6788307,00"
56110,Installation solaire photovoltaïque,"235631,00","6788203,00"
56111,Installation solaire photovoltaïque,"297678,00","6740190,70"
56111,Installation solaire photovoltaïque,"298809,00","6743818,00"
56112,Chaufferie bois,"287204,00","6766229,00"
56112,Chaufferie bois,"288014,00","6765471,00"
56112,Eolienne,"288283,00","6768627,00"
56112,Eolienne,"288394,00","6768337,00"
56112,Eolienne,"288542,00","6768061,00"
56112,Installation solaire photovoltaïque,"286950,00","6765391,00"
56112,Installation solaire photovoltaïque,"288359,00","6765918,00"
56112,Installation solaire photovoltaïque,"289783,00","6767771,00"
56112,Unité de méthanisation,"288013,54","6765370,65"
56113,Chaufferie bois,"239909,00","6791663,00"
56113,Installation solaire photovoltaïque,"241199,00","6791908,00"
56113,Unité de méthanisation,"241197,75","6791809,55"
56117,Chaufferie bois,"264284,00","6768922,00"
56117,Chaufferie bois,"264533,00","6769784,00"
56117,Installation solaire photovoltaïque,"263827,00","6770538,00"
56117,Unité de méthanisation,"264234,05","6768725,88"
56118,Chaufferie bois,"225127,00","6755397,00"
56119,Chaufferie bois,"242247,00","6750942,00"
56119,Installation solaire photovoltaïque,"241908,00","6747973,00"
56119,Installation solaire photovoltaïque,"242246,70","6750842,00"
56120,Unité de méthanisation,"269704,80","6752660,98"
56121,Chaufferie bois,"222368,02","6758067,77"
56121,Chaufferie bois,"222376,04","6758123,54"
56121,Chaufferie bois,"222388,82","6758019,65"
56121,Chaufferie bois,"222391,43","6758016,51"
56121,Chaufferie bois,"222412,94","6758166,13"
56121,Chaufferie bois,"222438,83","6757986,05"
56121,Chaufferie bois,"222466,55","6758081,65"
56121,Chaufferie bois,"222467,00","6757982,00"
56121,Chaufferie bois,"222467,00","6758182,00"
56121,Chaufferie bois,"222495,17","6757986,05"
56121,Chaufferie bois,"222521,06","6758166,13"
56121,Chaufferie bois,"222542,57","6758016,51"
56121,Chaufferie bois,"222557,96","6758123,54"
56121,Chaufferie bois,"222565,98","6758067,77"
56121,Chaufferie bois,"223228,00","6755740,00"
56121,Chaufferie bois,"223946,00","6756713,00"
56121,Chaufferie bois,"224515,00","6757405,00"
56121,Installation solaire photovoltaïque,"221252,00","6759443,00"
56121,Installation solaire photovoltaïque,"221281,00","6757191,00"
56121,Installation solaire photovoltaïque,"221402,00","6759058,00"
56121,Installation solaire photovoltaïque,"221487,00","6759329,00"
56121,Installation solaire photovoltaïque,"222466,55","6758081,65"
56121,Installation solaire photovoltaïque,"222770,00","6756132,00"
56121,Installation solaire photovoltaïque,"222944,00","6759675,00"
56121,Installation solaire photovoltaïque,"223278,00","6759119,00"
56122,Installation solaire photovoltaïque,"297401,00","6772276,00"
56122,Installation solaire photovoltaïque,"297401,00","6772476,00"
56122,Installation solaire photovoltaïque,"298133,00","6777262,00"
56122,Installation solaire photovoltaïque,"299426,60","6779629,50"
56122,Installation solaire photovoltaïque,"299866,00","6776465,00"
56122,Installation solaire photovoltaïque,"301974,00","6777778,00"
56123,Installation solaire photovoltaïque,"302772,00","6744193,00"
56123,Installation solaire photovoltaïque,"305199,00","6745639,00"
56124,Installation hydroélectrique,"297675,23","6759281,13"
56124,Installation solaire photovoltaïque,"297645,00","6760146,00"
56124,Installation solaire photovoltaïque,"297823,00","6760071,00"
56126,Installation solaire photovoltaïque,"293077,00","6731517,00"
56126,Installation solaire photovoltaïque,"296812,00","6730297,00"
56126,Installation solaire photovoltaïque,"297136,35","6729704,70"
56126,Installation solaire photovoltaïque,"297198,00","6730739,00"
56126,Installation solaire photovoltaïque,"298790,00","6728964,00"
56126,Installation solaire photovoltaïque,"298890,00","6728864,00"
56126,Installation solaire photovoltaïque,"298890,00","6729064,00"
56126,Installation solaire photovoltaïque,"298990,00","6728964,00"
56126,Installation solaire photovoltaïque,"299462,00","6728865,00"
56127,Chaufferie bois,"304869,00","6789239,00"
56127,Eolienne,"304782,56","6794147,50"
56127,Eolienne,"304830,16","6794479,00"
56127,Eolienne,"304870,75","6794936,50"
56127,Eolienne,"305187,70","6794196,00"
56127,Eolienne,"305279,38","6794788,00"
56127,Installation solaire photovoltaïque,"302043,00","6788228,00"
56127,Installation solaire photovoltaïque,"303196,00","6791404,00"
56127,Installation solaire photovoltaïque,"304868,65","6789138,70"
56127,Installation solaire photovoltaïque,"304869,00","6789039,00"
56127,Installation solaire photovoltaïque,"304869,00","6789239,00"
56127,Installation solaire photovoltaïque,"306398,00","6792455,00"
56127,Installation solaire photovoltaïque,"306488,00","6787265,00"
56127,Installation solaire photovoltaïque,"307339,00","6785804,00"
56127,Installation solaire photovoltaïque,"308584,00","6788146,00"
56128,Chaufferie bois,"243567,00","6781284,00"
56128,Installation hydroélectrique,"248400,62","6779996,55"
56128,Installation solaire photovoltaïque,"242870,00","6784950,00"
56128,Installation solaire photovoltaïque,"245790,00","6780140,00"
56128,Installation solaire photovoltaïque,"247504,00","6780692,00"
56129,Chaufferie bois,"294558,00","6794456,00"
56129,Chaufferie bois,"294645,00","6794506,00"
56129,Chaufferie bois,"294732,00","6794456,00"
56129,Eolienne,"292134,03","6792007,50"
56129,Eolienne,"293325,12","6791091,00"
56129,Eolienne,"294819,00","6794473,00"
56129,Eolienne,"294852,00","6794730,00"
56129,Eolienne,"295017,00","6794338,00"
56129,Eolienne,"295049,00","6794608,00"
56129,Eolienne,"295224,00","6794224,00"
56129,Eolienne,"295243,00","6794487,00"
56129,Eolienne,"295468,00","6794346,00"
56129,Installation solaire photovoltaïque,"294061,00","6794711,00"
56129,Installation solaire photovoltaïque,"294271,00","6796139,00"
56129,Installation solaire photovoltaïque,"294305,00","6797378,00"
56129,Installation solaire photovoltaïque,"294335,00","6795907,00"
56129,Installation solaire photovoltaïque,"294371,00","6796039,00"
56129,Installation solaire photovoltaïque,"294371,00","6796239,00"
56129,Installation solaire photovoltaïque,"294471,00","6796139,00"
56129,Installation solaire photovoltaïque,"295325,00","6790200,00"
56129,Installation solaire photovoltaïque,"296845,00","6796066,00"
56130,Installation solaire photovoltaïque,"231199,00","6754936,00"
56130,Installation solaire photovoltaïque,"233034,00","6756314,00"
56130,Installation solaire photovoltaïque,"235256,00","6756759,00"
56131,Chaufferie bois,"219361,00","6784729,00"
56131,Installation solaire photovoltaïque,"217613,00","6783614,00"
56131,Installation solaire photovoltaïque,"219360,75","6784629,30"
56131,Installation solaire photovoltaïque,"219361,00","6784729,00"
56131,Installation solaire photovoltaïque,"220990,00","6784826,00"
56131,Installation solaire photovoltaïque,"221020,00","6782760,00"
56132,Installation solaire photovoltaïque,"266627,00","6752063,00"
56133,Installation solaire photovoltaïque,"298467,00","6761650,00"
56134,Eolienne,"289707,00","6789755,00"
56134,Eolienne,"289989,00","6789483,00"
56134,Eolienne,"290049,71","6790230,63"
56134,Eolienne,"290330,00","6789995,00"
56134,Eolienne,"290448,47","6789021,34"
56134,Eolienne,"290639,00","6789729,00"
56134,Eolienne,"290835,00","6788644,00"
56134,Eolienne,"290835,00","6789024,00"
56134,Eolienne,"291024,00","6789402,00"
56134,Eolienne,"291160,88","6788316,55"
56134,Eolienne,"291403,00","6788076,00"
56134,Eolienne,"291489,00","6789937,00"
56134,Eolienne,"291987,40","6791129,00"
56134,Eolienne,"292059,40","6791565,50"
56134,Eolienne,"292541,84","6791385,00"
56134,Eolienne,"292929,66","6791238,50"
56134,Installation solaire photovoltaïque,"288944,00","6786599,00"
56134,Installation solaire photovoltaïque,"289773,00","6788690,00"
56134,Installation solaire photovoltaïque,"291668,00","6787100,00"
56134,Installation solaire photovoltaïque,"292018,00","6791827,00"
56134,Installation solaire photovoltaïque,"293393,00","6789714,00"
56134,Installation solaire photovoltaïque,"293393,00","6789914,00"
56136,Installation solaire photovoltaïque,"312181,85","6766107,30"
56137,Installation solaire photovoltaïque,"273014,00","6751695,00"
56140,Eolienne,"268209,00","6776017,00"
56140,Eolienne,"268556,00","6776232,00"
56140,Eolienne,"268653,00","6776665,00"
56140,Eolienne,"268791,00","6775979,00"
56140,Eolienne,"268891,00","6776418,00"
56140,Eolienne,"270636,00","6777522,00"
56140,Eolienne,"270932,00","6777281,00"
56140,Eolienne,"271143,00","6777681,00"
56140,Installation solaire photovoltaïque,"263702,00","6773171,00"
56140,Installation solaire photovoltaïque,"266125,00","6776325,00"
56140,Installation solaire photovoltaïque,"267470,00","6771991,00"
56140,Installation solaire photovoltaïque,"268868,00","6773424,00"
56140,Installation solaire photovoltaïque,"269824,00","6777958,00"
56140,Installation solaire photovoltaïque,"271317,00","6774323,00"
56141,Installation solaire photovoltaïque,"261230,00","6765330,00"
56141,Installation solaire photovoltaïque,"262210,10","6765441,60"
56141,Installation solaire photovoltaïque,"265126,00","6765505,00"
56143,Eolienne,"289596,00","6728062,00"
56143,Eolienne,"289881,00","6727893,00"
56143,Eolienne,"290040,00","6727330,00"
56143,Eolienne,"290247,00","6727132,00"
56143,Eolienne,"290453,00","6726794,00"
56143,Eolienne,"290630,00","6726548,00"
56143,Installation solaire photovoltaïque,"286625,00","6732292,00"
56143,Installation solaire photovoltaïque,"288116,00","6733301,00"
56143,Installation solaire photovoltaïque,"290848,00","6730131,00"
56144,Chaufferie bois,"262443,00","6779697,00"
56144,Chaufferie bois,"262530,00","6779847,00"
56144,Chaufferie bois,"262617,00","6779697,00"
56144,Installation solaire photovoltaïque,"261148,00","6777163,00"
56144,Installation solaire photovoltaïque,"262112,00","6777936,00"
56144,Installation solaire photovoltaïque,"263478,00","6779730,00"
56144,Installation solaire photovoltaïque,"265444,00","6780205,00"
56144,Installation solaire photovoltaïque,"265756,00","6781194,00"
56144,Installation solaire photovoltaïque,"269946,00","6777860,00"
56144,Unité de méthanisation,"259914,68","6779221,70"
56144,Unité de méthanisation,"264686,99","6780224,87"
56144,Unité de méthanisation,"265444,48","6780105,29"
56146,Chaufferie bois,"256878,00","6797472,00"
56146,Installation solaire photovoltaïque,"255711,00","6801164,00"
56146,Unité de méthanisation,"257503,16","6795848,93"
56147,Installation solaire photovoltaïque,"301609,00","6728537,00"
56147,Installation solaire photovoltaïque,"305104,35","6728563,65"
56147,Installation solaire photovoltaïque,"305447,00","6728424,00"
56147,Installation solaire photovoltaïque,"306186,00","6729400,00"
56147,Installation solaire photovoltaïque,"306466,00","6726530,00"
56148,Installation solaire photovoltaïque,"236515,00","6756772,00"
56148,Installation solaire photovoltaïque,"237853,20","6757082,55"
56149,Chaufferie bois,"287133,00","6738248,00"
56149,Eolienne,"289377,00","6739220,00"
56149,Eolienne,"289490,65","6739504,20"
56149,Eolienne,"289663,09","6739814,13"
56149,Installation solaire photovoltaïque,"289980,40","6735612,00"
56149,Installation solaire photovoltaïque,"290067,00","6735762,00"
56149,Installation solaire photovoltaïque,"290153,60","6735612,00"
56149,Installation solaire photovoltaïque,"290182,00","6736046,00"
56151,Chaufferie bois,"260014,00","6793931,00"
56151,Chaufferie bois,"261807,00","6787770,00"
56151,Eolienne,"266800,62","6791902,50"
56151,Eolienne,"266918,66","6791689,50"
56151,Eolienne,"267167,97","6792105,50"
56151,Eolienne,"267439,12","6792044,50"
56151,Installation solaire photovoltaïque,"261780,00","6788997,00"
56151,Installation solaire photovoltaïque,"262749,00","6790373,00"
56151,Installation solaire photovoltaïque,"264842,00","6791245,00"
56151,Unité de méthanisation,"263261,67","6789844,83"
56152,Installation solaire photovoltaïque,"234864,00","6711635,00"
56152,Installation solaire photovoltaïque,"235553,00","6713674,00"
56152,Installation solaire photovoltaïque,"236972,00","6708970,00"
56153,Chaufferie bois,"299064,00","6734119,00"
56153,Installation solaire photovoltaïque,"295859,00","6737254,00"
56153,Installation solaire photovoltaïque,"296631,00","6736960,00"
56153,Installation solaire photovoltaïque,"297294,00","6734082,00"
56153,Installation solaire photovoltaïque,"298283,00","6733322,00"
56153,Installation solaire photovoltaïque,"298576,00","6733279,00"
56153,Installation solaire photovoltaïque,"299064,20","6734018,50"
56153,Installation solaire photovoltaïque,"301346,00","6734056,00"
56154,Installation solaire photovoltaïque,"308731,00","6747848,00"
56155,Installation solaire photovoltaïque,"287715,00","6723035,00"
56155,Installation solaire photovoltaïque,"289422,00","6721922,00"
56156,Installation solaire photovoltaïque,"236151,00","6788462,00"
56156,Installation solaire photovoltaïque,"238351,00","6788739,00"
56156,Installation solaire photovoltaïque,"238351,00","6788939,00"
56156,Unité de méthanisation,"236140,95","6788360,83"
56157,Installation solaire photovoltaïque,"271367,00","6757250,00"
56157,Installation solaire photovoltaïque,"273501,00","6759563,00"
56157,Installation solaire photovoltaïque,"274290,85","6758240,30"
56157,Installation solaire photovoltaïque,"274321,00","6759177,00"
56158,Chaufferie bois,"262937,00","6749027,00"
56158,Chaufferie bois,"264863,00","6747220,00"
56158,Chaufferie bois,"266454,00","6743639,00"
56158,Installation solaire photovoltaïque,"262937,20","6748926,75"
56159,Installation solaire photovoltaïque,"297613,00","6753902,00"
56160,Eolienne,"271874,44","6783169,50"
56160,Eolienne,"272052,16","6782929,50"
56160,Eolienne,"272070,72","6783641,50"
56160,Eolienne,"272226,40","6782698,00"
56160,Eolienne,"272257,00","6783405,00"
56160,Eolienne,"272434,66","6783899,00"
56160,Eolienne,"272456,03","6783139,50"
56160,Eolienne,"272630,60","6782910,00"
56160,Eolienne,"272704,30","6783751,00"
56160,Eolienne,"273007,50","6783593,50"
56160,Installation solaire photovoltaïque,"274689,00","6781149,00"
56160,Installation solaire photovoltaïque,"276542,00","6780288,00"
56160,Unité de méthanisation,"276167,81","6781383,11"
56161,Installation solaire photovoltaïque,"244827,00","6746860,00"
56162,Chaufferie bois,"217255,00","6756315,00"
56162,Chaufferie bois,"217255,00","6756515,00"
56162,Chaufferie bois,"219144,00","6753276,00"
56162,Eolienne,"219673,64","6756035,19"
56162,Installation fossile,"217346,73","6756415,20"
56162,Installation solaire photovoltaïque,"212912,00","6757386,00"
56162,Installation solaire photovoltaïque,"217255,35","6756415,20"
56164,Chaufferie bois,"262047,00","6745090,00"
56164,Installation solaire photovoltaïque,"260580,00","6742888,00"
56164,Installation solaire photovoltaïque,"260744,00","6745848,00"
56164,Installation solaire photovoltaïque,"260997,00","6743175,00"
56164,Installation solaire photovoltaïque,"263703,00","6744949,00"
56165,Chaufferie bois,"298642,00","6771151,00"
56165,Installation hydroélectrique,"294608,95","6770921,67"
56165,Installation solaire photovoltaïque,"295636,00","6769406,00"
56165,Installation solaire photovoltaïque,"297520,00","6774260,00"
56165,Installation solaire photovoltaïque,"298453,00","6769019,00"
56165,Installation solaire photovoltaïque,"298503,00","6769574,00"
56165,Installation solaire photovoltaïque,"298642,45","6771050,60"
56165,Installation solaire photovoltaïque,"300614,00","6774403,00"
56165,Installation solaire photovoltaïque,"301133,00","6767482,00"
56165,Unité de méthanisation,"296846,14","6774666,07"
56165,Unité de méthanisation,"297246,39","6775282,20"
56166,Chaufferie bois,"225811,00","6776164,00"
56166,Installation solaire photovoltaïque,"226515,05","6777933,15"
56166,Installation solaire photovoltaïque,"228039,00","6778835,00"
56167,Installation solaire photovoltaïque,"258143,45","6745248,05"
56170,Chaufferie bois,"224848,00","6801422,00"
56172,Chaufferie bois,"278448,00","6763789,00"
56172,Chaufferie bois,"279605,00","6762143,00"
56172,Installation solaire photovoltaïque,"276463,00","6764594,00"
56172,Installation solaire photovoltaïque,"276481,00","6759432,00"
56172,Installation solaire photovoltaïque,"278043,00","6763052,00"
56172,Installation solaire photovoltaïque,"279175,40","6761186,00"
56172,Installation solaire photovoltaïque,"279262,00","6761336,00"
56172,Installation solaire photovoltaïque,"279348,60","6761186,00"
56172,Installation solaire photovoltaïque,"279605,05","6762043,15"
56172,Installation solaire photovoltaïque,"280122,00","6760535,00"
56172,Installation solaire photovoltaïque,"283267,00","6760713,00"
56173,Chaufferie bois,"247875,00","6782119,00"
56173,Chaufferie bois,"253445,00","6780596,00"
56173,Chaufferie bois,"253465,00","6781450,00"
56173,Chaufferie bois,"254633,00","6779408,00"
56173,Installation solaire photovoltaïque,"252272,00","6781190,00"
56173,Installation solaire photovoltaïque,"252349,00","6778868,00"
56173,Installation solaire photovoltaïque,"253369,89","6781380,90"
56173,Installation solaire photovoltaïque,"253406,22","6781269,10"
56173,Installation solaire photovoltaïque,"253445,45","6780495,60"
56173,Installation solaire photovoltaïque,"253465,00","6781450,00"
56173,Installation solaire photovoltaïque,"253523,78","6781269,10"
56173,Installation solaire photovoltaïque,"253560,11","6781380,90"
56173,Installation solaire photovoltaïque,"256255,00","6781792,00"
56174,Installation solaire photovoltaïque,"259223,00","6770883,00"
56174,Installation solaire photovoltaïque,"259711,00","6769606,00"
56174,Installation solaire photovoltaïque,"260285,00","6769403,00"
56174,Installation solaire photovoltaïque,"260522,00","6768767,45"
56175,Installation solaire photovoltaïque,"255811,00","6752842,00"
56176,Installation hydroélectrique,"251410,32","6750303,43"
56176,Installation solaire photovoltaïque,"255029,00","6747580,00"
56177,Installation solaire photovoltaïque,"247618,00","6763465,00"
56177,Installation solaire photovoltaïque,"249851,00","6759692,00"
56177,Installation solaire photovoltaïque,"249851,50","6759592,25"
56177,Installation solaire photovoltaïque,"251743,00","6757893,00"
56177,Installation solaire photovoltaïque,"251790,00","6755176,00"
56178,Chaufferie bois,"255701,00","6787769,00"
56178,Incinérateur,"256037,65","6790960,44"
56178,Installation hydroélectrique,"255859,57","6791283,80"
